book_name,review_title,reviewer_rating,review_description,sentiment
things we never got over knockemout,grumpy ml strong female lead romance heartfelt more,5,grumpy man who is unable to stop thinking about woman said womans life turning upside down after her twin sister stole her money car and then found out she had an eleven year old niece talk about a lot going on for naomi witt this story had everything i could possibly want and more from the grumpiness of knox naomi trying to figure out the whirlwind mess that became her life and somehow in the mist of all the drama love found a way and there were some added heartfelt moments as well as funny moments tooright from the start naomi had just come out of a big mess but just when she thought things couldnt get any worse her twin sister tina stole all of naomis things and left her to care for her niece waylay who she didnt even know existed add into the mix the ever so grumpy and tough knox who seemed to not only make naomi angry but frustrated both mentally and physically wink wink knox seemed annoyed yet somehow fascinated by naomi from the way she carried herself to low key checking out her facebook to see everything about her to having some spicy dreams about naomi that left him wanting her in ways he had never felt before not to mention knox downright telling naomi to her face that she wasnt his type haha very funny knox because based off the way he acted towards her throughout the story would seem otherwise so you could only imagine the tension that occurred between naomi and knox was both a pleasure and entertaining to watch unfoldi loved seeing naomi adapt to the new changes in her life aka trying to care of waylay and trying to be the best guardian she could be for her especially since tina waylays mom never cared for her and treated her badly naomi wasnt the only one who cared for waylay but also knox nash liza j and naomis parents and the whole town of knockemout having those people rally around waylay and provide her with both love and support was so heartwarming to see plus you could tell that waylay appreciated having that sense of true family around her since she never really had that to begin with naomi struggled in the beginning trying to grapple with ways to connect with waylay and provide her with all the necessities she could possibly need and want thankfully with the residential grumpy man that was knox he definitely went above and beyond to help naomi with waylaythrough the drama that came with tina and trying to make sure waylay was taken care of naomi had a lot on her plate but somehow during all of it she caught the eye of knox what i found so amusing with knox was that he was aware that he was grumpy and cough a bit rude to naomi but what also made me laugh was that he would sometimes complain about constantly thinking about naomi or felt kind of annoyed having to pull her out of trouble in all honesty though knox wanted to help out naomi because he genuinely wanted to be there for her if anything knox wasnt use to the feelings that naomi brought out in him and therefore resorted to being his grumpy self and blamed his bodys reaction to only wanting naomi in a purely physical way haha joke was on knox because based off the chemistry he and naomi had their connection went beyond just physical while i will say the passion between those two was amazing especially reading it the spice the dirty talk and pure wanting lust between was whoa and of course we cant forget how demanding and possessive knox was over naomiin addition i loved how knox became sort of naomis unofficial yet official caretaker provider in a way naomi was so use to taking care of everyone from always cleaning up tinas messes to literally doing everything for ex in her previous relationship naomi did it all knox saw that naomi always put others needs before her own and he wanted to be the one to take care of naomi something in the pit of knoxs gut just had this natural instinct of protection over naomi wanted to be her herothis story was absolutely amazing i loved that with each chapter i was drawn in more by the characters the plot and the overall feeling i got while reading i couldnt put this book down and if i wasnt reading it i was thinking about it constantly i especially loved the tight knit community that was in knockemout how everyone helped one another came together as a community and the overall support everyone provided for naomi and waylay this story captured my heart naomi and knox definitely had some bumps in the road but they ultimately had their happy ending just when i thought the story ended on a beautiful note the epilogue bonus epilogue had me weeping tears of joy do yourself a favor and read this book,positive
things we never got over knockemout,sweet small town romance,5,if you do not like spoilers please stop reading you have been warnedthis is a sweet small town romance with the best kind of romantic spice sprinkled in naomi leaves her fianc at the alter and comes to the small town of knockemout because her twin sister tina asked her to bail her out of a situation yet again when she gets to town she realizes that her sister has created a real mess in this town and she has to try and clean it up she enters a small cafe for some coffee and is instantly thought to be tina a local grumpy viking named knox comes to remove tina from the coffee shop but then is brought to the reality that she is not tina knox and naomi are brought together when he tries to help her out by giving her a job giving her a place to stay buying her a cell phone and accepting all her baggage the amazing story of naomi and knox builds to these amazingly sweet genuinely beautiful and realistic spicy scenes when i tell you i needed a cold shower after reading some of them i aint lying i hands down recommend this book,positive
things we never got over knockemout,i didnt like knox,4,slight spoilers if you havent read thisthis was my second time reading twngo the first time i probably would have given stars the me that read it a second time didnt love it as much i still loved it but my least fav part of the book was knox the mmc hes a toxic jerk im all for a broody grumpy lead guy but he was beyond that for me the third act breakup was fine for me except that he was getting her naked while formulating a plot to break her heart cringe i dont mind third act breakups but him going from one extreme breaking up with her to telling hernot asking herthey were getting married was idk i just didnt love it im not a knox fan this time around sorryi do like naomi though i feel like the coffee part of her personality went a little too far when that was her first word after she almost died buuuut i still mostly liked her her storyline with her niece waylay was the best parts of this book in my opinion i love waylay side note that teacher who messed with way deserved to be fired among other things not retiredthe secondary characters were also great i love stef lucian and sloane i liked lina enough that im hoping the second book will win me over i do still like this book overall i love lucy score it just hit me a little different than the first time i read it,positive
things we never got over knockemout,really great book about trauma and choosing love over fear book is too long though,4,the book gave me that sad nostalgic feeling of wow that was a really beautiful book the book is a beautiful story about overcoming trauma specifically fears about falling in love this happens for a lot of books im thinking ugly love as another popular romance book but really this book has realistic trauma situations and there are so many pages that you really see the characters change and unravel from their pain points so by the end i really understood the two main characters there are alternating chapter povs the author explained in the note at the end that some of her friends had some tragedies happen to them while she was writing this book and that helped her realize this book would be about choosing to love even when you know it could hurt its definitely the message and theme of this book so its super good in that way this book doubles as a therapy session tbh in the world of mental healthrelationship psychology i would highly recommend this book youre basically watching an anxiousavoidant relationship both become more secure hence the title of the book things we never got over this book is too long im really not kidding the first chapters should have been cut in half like at best the author said in the authors note she did not know what the book would be about when she wrote it i kinda see that still its just a lot of romance building and when i tell you the second half of the book is sooo strong with all the conflict and juicy drama the length of first half was not needed like not needed as someone who reads a lot of scripts for showsmovies i am a big fan that every word on a page as a writer should be earned and so much of the beginning was truly boring to the plot i am impressed by the original readers who kept on going and then gave the book high reviews i truly just kept on reading because this book was talked about so much that i had to see the hype in hindsight i would have read a summary online for the first half of the book and then skipped to chapter and started reading the book from then on still would have been an over page book to read this should be an exciting series the author interweaves other characters love lives so there will be more books in the future that let us see these other characters fall in love i am so excited cause lucy and sloane brought the heat that sometimes i was more engaged in their bickering than in noami and knoxs theres sunshine grumpy love and then theres like good girl submissive energy bad boy dominant energy love and this relationship is more the latter grumpy guys usually arent rude to the actual girl they are more like thoughtful grumpieslike adam carlsen or luke danes this guy at the beginning was just straight rude to the female lead i was like now what the heck and home girl had like no backbone to him for of this book like he straight disrespected her many times so i wasnt really into him as a character i just have a distate for men treating women like garbage but then buying them gifts and so its supposed to be okay um no until of course then in the end i got more proud of him over time but to me hes definitely a guy where hes not really my type but for those who read the book im probably more of a girl like sloane so yes just a heads up for readers its more of the good girl bad boy chemistry lots of relationship psychology and psychoanalyzing sometimes i liked it other times i felt that the author copied and pasted therapy quotes online and put them into the book as in it was very generic quotes about choosing love over fear this book is full of a lot of emotionally unintelligent grown adults being told things they should have learned in their s how have both of the leads not worked through their relationship patterns by now or been told them before these are conversations people usually have in their s but it might just be a generational thing that people are learning how to heal later but just a heads up that characters are being told advice that seemed very young to hear for their age they easily could have been in their s in terms of their behavioroverallreally great book about trauma and choosing love over fear way too long of a book really strong second half and would highly recommend it if you like good girlbad boy love tropes or like relationship psychology since there is a lot of relationship psychoanalyzing that the characters do with each other,positive
things we never got over knockemout,hot emotional rollercoaster,5,i have to say i bought this blindly after watching a review of this book wasnt expecting the hot scenes it was percent an emotional rollercoaster for me i love all the characters in the book until i found out this was a trilogy towards the end of the book i ended up the other twojust a heads up the other two books are pretty much the same storyline just with different characters i have to say the st and rd are my favorite the second one is blah eh,positive
things we never got over knockemout,fantastic,5,i went into this book not knowing anything about it i wanted something i didnt usually reach for i was not let down oh my gosh this book really touched my heart i think i really needed to read this book the characters are extremely loveable and relatable im jealous of people who dont exist haha its definitely a book i would read again i cried a good bit during the last half,positive
things we never got over knockemout,love story and crime to solve,5,the twin thing was fun one do gooder one crazy criminal and the niece just added to the fun for a large part of the story you dont see anything working out for daisy she is just too nice however keeping waylay safe and in her custody makes her do all kinds of things she never thought she was capable of cant wait to read more of her story,positive
things we never got over knockemout,my first romance book was incredible,5,i have never been much of a romantic reader i love fantasy but i care more about action and the plot than the mingling of characters at least thats what i thought before reading this book by lucy score i was pleasantly surprised by this book because the love in question wasnt just between two characters but a new city friendsfamily and a new version of naomi that wasnt expected from the beginning basically if youre thinking about reading this book do it,positive
things we never got over knockemout,this one has mixed opinions but i loved it,4,deciding to reread this one was super fun on my first read i didnt really know what to expect it was already a bookstagram and booktok favorite but i didnt know the plot specifics my first read left me pleasantly surprised i really loved naomi and her relationship with knox i also loved all of the supporting characters and felt like lucy score did a really great job fleshing out each character so they felt unique and distinct from one anothernone of those feelings really changed this time around it was just very comforting to be reacquainted with characters that i already knew that i loved i think i appreciated naomis relationship with waylay even more in my reread just the way that they kept showing up for one another and wanting to be the best version of themselves for the other person was really amazingi do think there were slightly cringey at least to me lines in the first or so pages but thats definitely something i can get overcant wait to get to know nash and lina even more in things we hide from the light,positive
five silly turkeys,colorful book but not what i expected,4,the media could not be loaded i like the design of this book more than a content this is nice book but not what i expected,positive
five silly turkeys,fun,5,my toddlers years old loved this book it was fun reading it to them also,positive
five silly turkeys,easy reading,5,my grandson loved this book and would count down as we turned each tail feather cute story,positive
five silly turkeys,wonderful board book for young children,5,what a delightful story the young person in my life also enjoyed this story a gift well received,positive
five silly turkeys,my babys favorite book,4,this is my babys favorite book she loves to chew on the five turkey tails the only issue with this is the cardboard is coming apart on all of the pages around tail pieces such a fun little thanksgiving book,positive
five silly turkeys,cute for toddlers,4,i bought this for my year old sons thankful basket for thanksgiving and he loves it it came in perfect condition but the pages are a little thinner than other board books weve bought,positive
five silly turkeys,cute book,5,this is a short silly little book but my grandson loves it the turkey feathers on the edge of the page fascinate him short little story and very colorful illustrations,positive
five silly turkeys,not a thanksgiving book,2,other than the very last page this has nothing to do with thanksgiving or fall its cute but not what we were looking for also a little smaller than i thought it was be,negative
five silly turkeys,the book has soft feel and scrun,5,very cool book about turkeys plenty of colors for your child to look at and they can tell you all the different color types nice story line,positive
five silly turkeys,short sweet,5,this is like little monkeys my almost year old grandson loved the simple story it was very short sweet kept his attention appears to be sturdy well made,positive
paint by sticker kids christmas create pictures one sticker at a time includes glitter stickers,my kids love these,5,my twins are years old now and they have loved these books since they were this book is so cute for christmas time the books have a page of stickers that corresponds to a blank page for the stickers to go on each sticker is numbered so when the kids are younger it is really helpful in teaching then their numbers all of the paint by sticker books are so much fun for kids,positive
paint by sticker kids christmas create pictures one sticker at a time includes glitter stickers,so fun,5,so much fun doing these sticker pages with my son,positive
paint by sticker kids christmas create pictures one sticker at a time includes glitter stickers,great book,5,love it,positive
paint by sticker kids christmas create pictures one sticker at a time includes glitter stickers,love these books,5,these books are so cute and fun my year old loves doing them and i accidentally bought of the same one and so now we do them together,positive
paint by sticker kids christmas create pictures one sticker at a time includes glitter stickers,takes lots of time,4,this is a fun activity however for small yr old hands most of the stickers are hard to manage she however had a fun time doing the first i even had a hard time getting the pieces in properly none of the stickers came off,positive
paint by sticker kids christmas create pictures one sticker at a time includes glitter stickers,not too hard not too easy,5,not too hard not too easy just right,positive
paint by sticker kids christmas create pictures one sticker at a time includes glitter stickers,great gift,5,our daughter loved it,positive
paint by sticker kids christmas create pictures one sticker at a time includes glitter stickers,incomplete graphics,4,its a great project for my yoi peel the stickers and he places them great fine motor activity theyre sturdy stickers and the card stock holds up well for careful adjustment of stickers even though they arent technically removable the only problem i have is that the images on the sticker sheets that are intended to show the completed picture are not complete i believe its an error they show the images with either some or no stickers would be nice to have the whole image,positive
paint by sticker kids christmas create pictures one sticker at a time includes glitter stickers,niece loves em,4,my little niece loves these,positive
paint by sticker kids christmas create pictures one sticker at a time includes glitter stickers,very cute but came bent,4,purchased for one of my granddaughters who is to play with during the christmas season this activity will challenge her dexterity a little at this age but she is very smart for her age she knows s so she will be able to find the right stickers for each spot but the challenge for her will come with making sure to place the sticker in the right direction on each spot its only september so we havent had her experience it yet book cover is nice and each page is a thicker weight paper would make a nice gift for any age only disappointment right now is that it came bent because it was shipped in a vinyl envelope that could have been avoided by simply using a sheet of cardboard inside with the book for better stability in shipping if it were a gift for anyone else besides my granddaughter i would have returned it,positive
the ballad of songbirds and snakes a hunger games novel the hunger games,this is not a hero story,5,starsamazon delivered my copy early so im going to do a spoiler free review and then a spoilery one pardon if this winds up sounding like an english paper i have thought so much on the morals and questions in this book that i feel like i should have read this in schoolnote im writing this review with the express belief that you reader have at least read the book description otherwise why are you reading this reviewi want to start this off by saying two things one this is not a hero story snow is never once in my opinion shown to be a hero in this in what we modern folks would call a hero hes no luke skywalker or redeemed villain this isnt some sob backstory to explain why the bad guy is bad this is yet another set of layers to the onion that is snowsecond this book is dark its been a minute since i read the original trilogy but i swear it wasnt quite as graphic as this book was cannibalism is mentioned and its showntalked about that someone sawed the leg off a dead woman and ran off with it one character is killed then hung on a hook and paraded another is also gruesomely displayed after their death several characters are dragged through processions to prove a point another character is hung from two large poles and left to basically die in the sun multiple accounts of vomitingpoison throughout and a general unpleasantness at the lack of regard for human lifenonspoilery reviewthis book makes you think a lot it makes you question things and wonder if maybe snow is right hes not but its written in such a way that hes not a villain donald sutherland in an interview made a great point in saying that snow isnt a villain hes just a ruthless man doing what he thinks is right to keep his home and country in one piecehe does it so well and he doesnt think hes a bad person he thinks its the only way society can survive and whether you think hes right or wrong he doesnt think hes bad he likes himselfthis should be the mantra for this book snow is a conflicting flawed human in our society hes evil a sociopath or a psychopath hes a murderer and a killer hes a bad guy in his world hes one of the masses he simply lives as hes been raised to with a mentality that has been ingrained in him since the war between the districts and the capitol hes simply more ruthless then most and has the guts to make what he considers the hard decisionsregardless of the other characters in this theyre all props to his storywhich fits well with the snow we know from the hunger games everyone is second stage to snow and his life this is his evolution from being a child to a man to becoming the snow we know and lovehatei definitely dont think this book is for everyone im sitting here with my mom breathing down my neck because she cant wait to read it and i dont think shell like it at all and shes a diehard thg trilogy fan why because not everyone likes to read depressing books theres no redemption in this theres no saving someone from themselves this is the fall stumble plummet into being a not great person and embracing it fullyso take that as you will full spoilers below about everythingps this is a standalonespoilers belowokay so i was worried about this book when i read the first chapter sample and it got announced that snow would be training the district girl i thought oh crap its gonna be a cliche ya its gonna have a stupid romance that undercuts the whole plot and makes him a sap and yeah it did that and up until the last pages i was teetering on a stars and then oh boy the endlucy grey was a sweet girl but she felt off since the beginning i still cant fully put my finger on it but her and snows relationship felt so iwrongi the entirety of the book the red flags went up repeatedly every time he made comments about how she was his and even so far as to say she was his property and thats all kinds of wrong and even though their romance was cute and fluffy it felt bad tainted you knew something was going to happen it always does in these villain backstories usually the whole reason the villain is bad is because the love interest gets brutally killed and then theyre like whelp guess ill just be evilnot in this booksnow constantly struggles with morality and right and wrong throughout this should he turn in his friend to the capitol because theyre colluding with rebels and could tear down the flawed infrastructure or should he turn a blind eye and let his friend do his own thing is the hunger games wrong or good is it wrong to view the district people as second class humans and so on this book broaches the topic of racism in very broad terms with the whole districtcapitol thing youve always known there was a divide between them but in this you really see how much the capitol looks down on the districts and you can easily see how that morphs into such a hatred and distaste by the time katniss first enters the hunger gamesbut i digress snow struggles with morality but hes flawed and very very imperfect he rationalizes every death he takes as selfdefense or some other reason when really hes just murdered someone because its inconvenient for him he kills or at least removes her from the picture its ambiguous lucy grey in the end because shes a loose end and too free he does it not someone else not some freak accident he chooses to do it and by the time it happens you already know what direction hes headed in so its not quite another nail in the coffin it fully feels like him tying up loose ends so he can go do whatever he wantsall the nods to thg characters and names was cool you also had a lot of the great gatsby vibes in the old money versus new money mentality that a lot of the capitol had with district people who gained a fortune and bought their way into the capitol life theyre looked down upon by the old families and viewed as trashyou saw a lot of the evolution in the hunger games and you can see how it begins to change and grow into what katniss and peeta suffered through you see how it begins to change from a simple punishment to a sport and a holiday with the growing encouragement that it should be a normal and good thingyou also see a side of the capitol you most definitely did not see in the trilogysuffering a lot of the book shows snow struggling with having been a small child living through the dark days and the war he was when the capitol won and even then it was hard you learn about the hell the capitol lived through as they were besieged by the districts army and forced to ration starvation and cannibalism its a hard picture and its so blatantly told collins didnt hold back any punches in this i never felt like what was done was for shock and awe for the reader but it was definitely that for the story and it made sense regardless of the capitol not being at war with the districts anymore the tensions were still so high that it makes sense for the capitol to overreact in their retaliation of events so when one mentor gets killed by her tribute they shoot the tribute and parade her body around on a hook at the mentors funeral its disgusting debasing and shows how much the capitol views the districts as nothing more than rodents or livestockanyway ill stop talking go read it yourself its a hard read a heavy read but it was very very enjoyable,positive
the ballad of songbirds and snakes a hunger games novel the hunger games,ted bundy coriolanus and the joker,5,the ballad of songbirds and snakesas most readers already know this prequel explores coriolanuss life when he was a teenager the opening chapters reveal that he was also chosen to be a mentor for lucy gray who was from the despised district but what she lacks in fighting skills she makes up for being a charismatic performer lucy gray learned how to work a situation to her advantagein the beginning the tributes did not enjoy capitol luxuries but were kept in cages and barely fed its a stark contrast to the future hunger games when tributes were met with an extravagant welcome and dined on rich foodsthe problem was that watching too much brutality turned the capitol away from the games snows addition to the hunger games of costumes interviews and the underdog tributes made the propaganda go down easy this should be a cautionary talea lot of readers are not getting the point the author is trying to make in the opening of this book theres a quote by hobbeshereby it is manifest that during the time men live without a common power to keep them all in awe they are in that condition which is called warre and such a warre as is of every man against every man thomas hobbes leviathan coriolanuss first lesson to be molded into the future oppressor was during the hunger games when he was forced to go in the arena to get out sejanus one of the mentors who was not supposed to be in there while at the hospital getting stitches the head gamekeeper dr gaul asked if coriolanus understood what he was supposed to learnwithout the threat of death it wouldnt have been much of a lesson said dr gaul what happened in the arena thats humanity undressed the tributes and you too how quickly civilization disappears all your fine manners education family background everything you pride yourself on stripped away in the blink of an eye revealing everything you actually are a boy with a club who beats another boy to death thats mankind in its natural statei think i wouldnt have beaten anyone to death if you hadnt stuck me in that arena he retortedyou can blame it on the circumstances the environment but you made the choices you made no one else its a lot to take in all at once but its essential that you make an effort to answer that question who are human beings because who we are determines the type of governing we need later on i hope you can reflect and be honest with yourself about what you learned tonighta very similar thought process was also stated by the joker in the dark nightto them youre just a freak like me they need you right now but when they dont theyll cast you out like a leper you see their morals their code its a bad joke dropped at the first sign of trouble theyre only as good as the world allows them to be ill show you when the chips are down these these civilized people theyll eat each other see im not a monster im just ahead of the curveboth the joker and dr gaul has distorted thinking its one thing to make a choice freely and its quite another thing to be forced into onehuman nature is such that coercive enforcement of rules is indispensable to protect the rights of all but there is a fine line between government rule and government oppressionlater as coriolanuss feelings toward lucy gray grew he helped her to survive the games only to get caught and was sent to train with the peacekeepers in her district sejanus joined him there soon aftersejanus was never one who was comfortable with the capital and its way of life he got a plan to help the districts by providing the rebels with guns for their flight up north out of panemcoriolanus found out about sejanus plot mayfair threatens to tell her father the mayor everything which would implicate coriolanus and lucy gray despite them being only bystanders he shot hersejanus is charged with treason and hanged and lucy gray baird is the main suspect in billy taupe her ex rebel boyfriend and mayfairs deaths as he left her for the mayors daughterin desperation lucy gray decides to join the rebels up north and coriolanus decides to go with her thinking theres nothing left of his life once the murder weapons were foundbut as they prepare to flee district snow gets paranoid that lucy gray is betraying him when they stop at a house near district s lake he discovers the rebels store of the weapons when lucy gray takes a long time to cut up some katniss plants he convinces himself that she has abandoned him and went to turn him inwhat if they interrogated or even tortured her the story would come out she hadnt killed anyone he had his word against hersbut even though snow searches for her lucy gray was nowhere to be foundthe three killings that snow did throughout the book contributed to his downward spiral and ptsd coriolanus clubbed to death a tribute bobbin in the hunger games arena he also shoots the mayors daughter and also turns in his best friend sejanus for treason resulting in his executionlucy gray was the last straw for his sanity back at the capital the reader sees snows change to the dark sidesometimes he would remember a moment of sweetness and almost wish things had ended differently but it would never have worked out between them even if hed stayed they were simply too different and he didnt like love the way it had made him feel stupid and vulnerable if he ever married hed choose someone incapable of swaying his heart someone he hated even so they could never manipulate him the way lucy gray had never make him feel jealous or weak livia cardew would be perfect he imagined the two of them the president and his first lady presiding over the hunger games a few years from now hed continue the games of course when he ruled panem people would call him a tyrant ironfisted and cruel but at least he would ensure survival for survivals sake giving them a chance to evolve what else could humanity hope for really it should thank himthis happened to ted bundy as i believe one of the main reasons he became a serial killer was because his first love dumped him if you were to get all his victims lined up together you would think they were all sisters and you will notice that they all look like his first girlfriendrejection is a powerful force in a persons life if they are not stable dr gaul planted the seeds for that rejection to take root and grow,positive
the ballad of songbirds and snakes a hunger games novel the hunger games,a fantastic villain origin story,5,i adored the hunger games series dystopian ya is not a normal genre for me but this series is awesome and this prequel a fantastic villain origin storycoriolanus snow is an ambitious yearold student whose wealthy family barely survived the war he is all about image and pretense which often vie against his normal human feelings his parents are dead and he lives in a rundown apartment with his grandmother and cousin tigrisbut the th hunger games is to be the first one with mentors and coriolanus has been chosen to mentor the female tribute from district while at first humiliated at not being given a more highly rated district he quickly realizes that lucy gray is someone who could win and its up to him to figure out how to help her do that along the way coriolanus learns about love and the dangers it can bringas he works his way through the games he also discovers who wields the power in the capitol who controls the games and what he needs to do to rise up above the massesthe student mentors also have a say in how the games are run and in a somewhat twisted sort of way their professor gives assignments and in coriolanus essays we see how future games come about and evolve as the mentors talk about the games and what is happening we also see how they are not all unfeeling or unkind they view their tributes as people and they can see how unfair the games really are at the same time we see that those in the capitol are only concerned about their well being and that their losses are because of the rebelsthe hunger games series is vibrant and colorful in its imagery this book however was almost more black and gray in its imagery what with the rubble of the arena and the capitol still trying to rebuild from the war that made the contrast of lucy grays colorful skirt and the snakes all the more strikingas with the rest of the series we see the government oppression we see the results of war and rebellion we see society broken but fighting and we see that even with survival life isnt grand and colorful but we also see that the human spirit is strongno one likes who president snow becomes and i think writing about his story so that he gains the readers sympathy is brilliant the story isnt fastpaced but it drew me in and kept me enthralled,positive
the ballad of songbirds and snakes a hunger games novel the hunger games,an authors initial perspective on the ballad of songbirds and snakes,5,as a ya dystopian author i wanted to learn from the best so i purchased this book on my birthday just a day after i published my own dystopian bookthe hunger games series sparked my passion for writing so this book holds a special place in my heart but i knew i had to let go of that bias because this is an entirely new thing i need to read this not as a reader but as an author so i approached this book with a careful eye just like any other character who approaches a jabberjay in the seriesthe perspective of the ballad of songbirds and snakes isnt new to me simply because its from the villains voice its new in a way as it explores the coming of age tale of coriolanus snows cleverly paranoid overthinking mindi knew what will happen to coriolanus snow so i gripped my seat as i approved in my kindle oasis it was simply impossible i dont see anything bad from happening i asked myself how will suzanne collins end thisand she didand i couldnt believe itit was so captivating that i couldnt put it down i will not put any spoilers here but i just want to say inevitable as the sunrise betrayals leave behind a trail of destruction for the snake snow will always fall,positive
the ballad of songbirds and snakes a hunger games novel the hunger games,quite the read,5,i have such mixed emotions after finishing this book but first of all this book is absolutely incredible i honestly think it might be my favorite book of the hg series and ms collins absolutely does not disappoint with her writing and content getting to read about panem and thus the beginning of the hg was so gratifying and the way this story flowed into and matched up with the trilogy was absolutely flawless truly it is excellentnow its kind of rare to read a book when the protagonist is the villain we all clearly know from the hg trilogy that president snow is a pretty terrible person yet reading this book from his point of view its easy to forget that but its also fascinating to see how he thinks of himself and sees his own actions along that same thought snow is very charismatic and definitely knows how to work the people around him to get what he wants or to present himself in a way that will clearly benefit himself often at the cost of someone elseminor spoiler the other part of snows life that i do find incredibly sad while he definitely has poor character traits to begin with he was also very manipulated by several people around him which i think added considerably to how he turned out as an adult and very much shaped his viewpoint and his creation of the gamesso definitely worth the read and reread this book is very thoughtprovoking even from outside the dystopian viewpoint there are a lot of reflections on who we are as humans as groups societies on the roles of government and the rights of its citizensfor the many pages it reads quickly hope you enjoy it as much as i did,positive
the ballad of songbirds and snakes a hunger games novel the hunger games,if you love the hunger games buy this book,5,ok i was skeptical on getting this book but i have to say after reading it i absolutely love it i always wanted to know about snow and how he came to be the way he was in the books this book explains it all i am one of those that read the hunger games at least once a year im telling you right now this is going to be in the lineup itll probably be the first book that i read i love learning about his cousin and then remembering that she ended up in the hunger games as well the names of the kids that went to school with him im just saying it is a good read it is one of those that you dont want to put it down enjoy the book have fun and may the odds be ever in your favor,positive
the ballad of songbirds and snakes a hunger games novel the hunger games,the ballad of songbirds and snakes,5,i was skeptical about this book keeping my interest it is a prequel which usually at least gives a few kernels that make the original trilogy a deeper experiencei was wrong like really wrong collins always delivers and this book is a testament to her talent there are more than a few kernels to be mined here the title itself is quite clever as this is lucy grays story tooi cant say more nor list any topic specifically without spoilers i can say we watch the evolution of a capitolborn citizen trying for a better life to the man who would become president of panemncv,positive
the ballad of songbirds and snakes a hunger games novel the hunger games,great addition to the series,4,the ballad of songbirds and snakes by suzanne collins is a captivating and original addition to the hunger games series this prequel takes readers on a journey to understand the origins of the hunger games and explores the complex character of coriolanus snow who later becomes president snow giving him a lot more nuance than previously afforded the story delves into the darker and more morally complex aspects of the hunger games world offering a fresh perspective on the events that led to the dystopian society depicted in the original trilogy while it may not have the same level of action and intensity as the earlier books it compensates with its rich character development and thoughtprovoking themes and the lack of action makes sense given the setting and novelty of the hunger games at that point this novel is a mustread for fans of the hunger games series as it adds depth and complexity to a world we thought we knew so well making it an enthralling and thoughtprovoking experience from start to finish though the openending was a little confusing to me,positive
the ballad of songbirds and snakes a hunger games novel the hunger games,so good,5,if you loved the hunger games you have to read this i couldnt put it down i loved everything about it the characters the storyline and the storytelling this book was a great addition to the hunger games series i am now going to reread the other books this book offered insight and background for the books i cant wait to see the movie i am so excited,positive
the ballad of songbirds and snakes a hunger games novel the hunger games,amazing,5,amazing another great story in the hunger games saga an interesting look at how snow progressed from scared boy into what he eventually became as president of panem loved all the tie ins to the original story line and how their origin could have influenced his hatred of katnis in the original series nicely written hoping for more in the future,positive
a court of wings and ruin a court of thorns and roses,three books review and a little spoilers,5,these were some of the best books ive read in a long time sarah left nothing undone when it came to describing a world that doesnt exist her story was original in many ways and in others you could see how it was similar to many others of its genre her characters were so engaging you could feel there happiness their pain their conflict i would recommend these books to everyone who loves fantasy oh and the fight scenes although not throughly detailed was enough to draw you in and make you feel as though you were in the battle with themi know there are two other books number is a very long epilogue so if you want to check up on feyre and rhys family thatd be the book book is nestas book i have not read that book and will be putting it off for awhile because in all honesty she was one of the only characters in the book i really did not like having said that im sure book is supposed to be somewhat of a book redeeming her but im a little upset that she gets a book and lucien doesnt or azriel for that matterthey were the only two characters that had the saddest back ground and deserved a hea not nesta she was a grade a b mor could be seen as another character that had a tragic back story and in need of an hea but i dont agree i hate how she strings azriel along because she is a selfish coward just like nesta but not so much of a heartless bif sarah does come out with books for these worthy males i hope she chooses a different female for them than elaine lucien deserves someone who will love him the way feyre loves rhys and elaine needs a male wholl love her the way rhys loves feyre i cannot see elaine and lucien having that same connection as the two i mentioned and azriel cannot love sweet elaine that way either cause he will always be tied in someway to mor you cant drop years of longing and insta fall for someone else especially if shes not his mate which mor is azriel will always put mor before elaine when mor comes clean and finally lets azriel go hell need time to heal and that would be a good time for someone not in their circle to help him through that one could argue with time and the right setup elaine and lucien could make it work and be just as enthralled with each other as our power couple but lucien has some soul searching to do something rhys didnt have to do he was everything feyre neededfinally tamlin some would put him in the same category as nesta and mor but i dont tamlin has a good heart feyre broke that heart did tamlin handle things wrong yes but he could have been so much more hateful and wasnt instead he came to there aid saved feyre spied for the alliance and even helped bring rhys back to life because he absolutely loved feyre his book would be an adventure for sure the female would have to be fierce as well as soft and definitely more mature than feyre she matured quite a bit after everything that happened under the mountain but tamlins and feyres love was built before that and had she been more mature she wouldnt have fallen for him so easily she would have been more cautious and discerning my heart broke a little for him even if i am team rhys and feyrejust my two cents enjoy reading these books,positive
